ID, Name, Longitude, Latitude, ReviewCount, YelpStars, AreaID
15565,Target Greatland,-115.2646035,36.2793752,21,4,6
15566,Leslies Swimming Pool Supplies,-115.2610719,36.2818953,3,4,6
15567,Dominos Pizza,-115.2701861,36.2980483,3,4.5,6
15568,Subway,-115.2801641,36.2996968,5,4,6
15569,Best Buy,-115.335063,36.160433,76,2.5,6
15570,Great Clips,-115.320685,36.1606428,13,3.5,6
15571,Del Taco,-115.3207633,36.1591357,30,3.5,6
15572,Willows Park and Community Center,-115.320845,36.138562,9,4.5,6
15573,Taco Bell,-115.318343,36.158862,14,2.5,6
15574,The Great Frame Up,-115.3333793,36.1606759,3,3.5,6
15575,Starbucks,-115.319653276127,36.15938114063,32,3.5,6
15576,Samurai Sams Teriyaki Grill,-115.32144370666,36.160416255912,34,3,6
15577,Terrible Herbst,-115.3222524,36.1591288,8,3.5,6
15578,American Auto Care,-115.316709,36.158476,20,2.5,6
15579,Centerpoint Gnc,-115.320685,36.1606428,10,4.5,6
15580,Jiffy Lube,-115.3164114,36.1588873,28,3.5,6
15581,European House For Imports,-115.317402407527,36.1588550359011,20,4.5,6
15582,PostNet,-115.320685,36.1606428,3,4,6
15583,Polo Cleaners,-115.3174951,36.1580766,6,4,6
15584,Siena Golf Club,-115.3249823,36.1084416,21,3.5,6
15585,AAA,-115.3334326,36.1591025,12,3.5,6
15586,Madera,-115.3248543,36.1434224,9,2.5,6
15587,Fazio Cleaners,-115.320922,36.1605429,12,1.5,6
15588,KFC,-115.3173853,36.1588464,16,1.5,6
15589,RC Willey,-115.3254282,36.1191972,94,3,6
15590,Papa Johns Pizza,-115.3172783,36.1588927,13,2,6
15591,Bank of America,-115.3218046,36.1595186,8,2.5,6
15592,Bed Bath & Beyond,-115.335438221544,36.1610413216065,23,4,6
15593,Office Depot,-115.335063,36.160433,12,3.5,6
15594,Port of Subs,-115.319453,36.159506,22,3,6
15595,Albertsons,-115.319534301758,36.1608543395996,22,3.5,6
15596,Ho Ho Ho Chinese Gourmet,-115.3171931,36.1585157,45,2,6
15597,Marshalls,-115.335063,36.160433,26,4,6
15598,Burger King,-115.333266,36.160128,11,1.5,6
15599,Tropical Smoothie Cafe,-115.3194725,36.159591,31,3,6
15600,Comfort Masters Company,-115.247462,36.072445,3,5,6
15601,Big O Tires and Service Centers,-115.3160125,36.1588361,25,2,6
15602,Silverton Casino,-115.183354,36.040386,247,3.5,6
15603,Daisy Carpet Cleaning,-115.209458,36.021945,5,3,6
15604,Little Baja Garden & Design,-115.1815525,36.0314365,11,2.5,6
15605,Resort at Coronado Ranch Apartment Homes,-115.2254508,36.0476962,5,3,6
15606,Southern Wine & Spirits of Nevada,-115.2254733,36.038404,4,4.5,6
15607,Highland Inn,-115.187671,36.044284,6,4,6
15608,Brandos Sportsbar,-115.193713,36.038397,36,3.5,6
15609,Smiths Food & Drug Centers,-115.205212,35.996601,23,4,6
15610,Southern Highlands Golf Club,-115.1935488,35.9723318,4,5,6
15611,Molly Malones Irish Pub,-115.182206,35.973171,45,3,6
15612,Dead Poet Books,-115.2439345,36.1609251,34,4,6
15613,Prince Douglas R DMD,-115.2781427,36.1626241,6,5,6
15614,International Church of Las Vegas,-115.269954,36.1754108,7,4.5,6
15615,Internal Medicine Specialists of Southern Nevada,-115.260435,36.175156,18,3.5,6
15616,Grossman Gary MD,-115.260435,36.175156,3,2,6
15617,Henry Jerry T DPM,-115.260834,36.176647,3,5,6
15618,Desert Shores Community Association,-115.2676883,36.2065288,4,3.5,6
15619,Angel Park Golf Club,-115.2857575,36.1730523,5,4,6
15620,Green Valley Grocery,-115.258992,36.174425,3,3,6
15621,Stop & Shop III,-115.2603965,36.1745559,7,3.5,6
15622,Mans Best Friend,-115.2592138,36.1746403,12,4.5,6
15623,Westcliff Station,-115.2606002,36.1745644,8,3,6
15624,La Petite Academy,-115.2772248,36.1624682,7,3.5,6
15625,Tko Family Martial Arts,-115.263004,36.157734,3,5,6
15626,Citibank,-115.244221016765,36.1737044155598,3,2,6
15627,Robertos Taco Shop,-115.2439738,36.1613125,15,2.5,6
15628,24 Hour Fitness,-115.2445022,36.1656686,29,4,6
15629,Verizon Wireless,-115.2453576,36.1607234,10,3,6
15630,Bebee Nails,-115.2437992,36.1605965,28,3.5,6
15631,Mail Store & More,-115.2454669,36.161755,3,3.5,6
15632,Bounty Hunters,-115.277036,36.174425,4,3.5,6
15633,Badlands Golf Club,-115.294800494043,36.1665722519684,38,4,6
15634,Verrazano Pizza,-115.244801,36.171328,90,4,6
15635,Rainbow Animal Hospital,-115.244798,36.171087,16,4.5,6
15636,Gourmet Wok,-115.2611962,36.1740679,18,3,6
15637,Terrible Herbst,-115.2441742,36.1732129,13,3,6
15638,Inn Zone Rainbow,-115.2450798,36.1714276,9,4,6
15639,7-Eleven,-115.250458,36.174303,4,4,6
15640,Calvada Police Equipment,-115.2422452,36.1791124,6,4,6
15641,One Nevada Credit Union,-115.1304327,36.1738806,6,4,6
15642,Rampart Casino,-115.2910289,36.1757303,48,3,6
15643,Suncoast Hotel & Casino,-115.2947187,36.1682527,175,3.5,6
15644,Bank of America,-115.2460027,36.1745867,10,1.5,6
15645,Smiles For Life Family Dentistry,-115.2784531,36.1309442,26,5,6
15646,Desert Gymcats Gymnastics & Dance,-115.269261,36.161225,6,4,6
15647,Alta Buffalo Animal Hospital,-115.2592043,36.1672622,12,4.5,6
15648,Spa Aquae,-115.291162,36.175797,32,3.5,6
15649,Ceres,-115.291447956805,36.1758105370661,20,3,6
15650,Spiedini Ristorante,-115.2910289,36.1757303,46,3.5,6
15651,Autozone,-115.242854,36.156327,3,3.5,6
15652,JCPenney,-115.2444762,36.1648515,6,2.5,6
15653,The Home Depot,-115.245353,36.162653,21,3.5,6
15654,Port of Subs,-115.2440667,36.1612957,7,3.5,6
15655,Jamms Restaurant,-115.245078,36.159706,372,4,6
15656,Rainbow Chiropractic Center,-115.2441299,36.1723008,4,4,6
15657,Albertsons,-115.244995117188,36.1601295471191,9,2.5,6
15658,PTs,-115.2444959,36.1648301,12,2.5,6
15659,Supercuts,-115.245644,36.163599,6,4,6
15660,Desert Rose Florist,-115.2913214,36.1603422,15,4.5,6
15661,Tower of Jewels,-115.2928946,36.1605954,3,2.5,6
15662,Banana Republic,-115.292824,36.1597905,12,3.5,6
15663,Park Avenue Cleaners & Shoe Repair - Boca Park Shopping Center,-115.2910679,36.1607472,3,1,6
15664,Gap,-115.292508100365,36.1598081717991,8,4,6
15665,Ann Taylor,-115.2926079,36.1606672,8,4.5,6
15666,Vons,-115.2892297,36.1619439,27,3.5,6
15667,McDonalds,-115.2908583,36.1615381,23,2.5,6
15668,Tokyoto Sushi,-115.2910679,36.1607472,49,2.5,6
15669,Chicos,-115.2931277,36.160358,4,4,6
15670,Jasons Deli,-115.2910671,36.1607478,82,3.5,6
15671,Pottery Barn Kids,-115.2915026,36.1596229,7,4,6
15672,Pottery Barn,-115.2914999,36.159466,14,3,6
15673,P.F. Changs,-115.2919547,36.1594239,157,3.5,6
15674,Insight Eyecare,-115.298606,36.084699,16,5,6
15675,Smog Busters,-115.2974489,36.1219585,15,4.5,6
15676,Timbers Bar & Grill,-115.280714,36.115311,3,4,6
15677,The Home Depot,-115.298491685127,36.114124277808,25,3.5,6
15678,Sterling Cleaners,-115.2610867,36.1135597,3,3.5,6
15679,Pit Stop Car wash,-115.296789,36.100631,11,3,6
15680,The Salvation Army,-115.278393,36.113231,12,3.5,6
15681,Sean Patricks Pub,-115.271143,36.114279,32,2.5,6
15682,Discount Tire - Las Vegas,-115.29006,36.1145213,58,4.5,6
15683,Smiths Food & Drug Centers,-115.2948622,36.1163525,8,3.5,6
15684,Dairy Queen,-115.2797333,36.1191125,15,2.5,6
15685,Flair Cleaners,-115.279682,36.124942,3,2.5,6
15686,Ovation Property Management,-115.2993135,36.0786471,7,1.5,6
15687,Brewskes,-115.2791809,36.1233146,24,3,6
15688,Durango Animal Hospital,-115.2795695,36.1241726,51,4.5,6
15689,Kobe Sushi Bar,-115.2944204,36.1160268,89,2.5,6
15690,Creative Nails,-115.2980344,36.1237467,129,4,6
15691,Super Cleaners,-115.294683,36.1149475,7,4,6
15692,Auto Tech,-115.2792456,36.1229854,42,4.5,6
15693,Rounders,-115.2616127,36.1079293,9,3.5,6
15694,McDonalds,-115.2618789,36.1149017,9,2,6
15695,The UPS Store,-115.295866073498,36.1159274680028,8,3.5,6
15696,Cliffs At Peace Canyon,-115.3045412,36.1070391,21,3.5,6
15697,Putters Bar & Grill,-115.27811,36.1143948,3,4.5,6
15698,Jerrys Tux Shop,-115.2802463,36.1012905,24,4.5,6
15699,Big 5 Sporting Goods,-115.262373,36.117044,6,3.5,6
15700,Cafe Chloe,-115.261617,36.1133059,20,3.5,6
15701,Green Valley Grocery,-115.2785923,36.1078063,6,3,6
15702,Sherwin-Williams Paint Store,-115.276611,36.114843,3,3.5,6
15703,Hampton Garden Apartments,-115.2754,36.1132,3,2.5,6
15704,Sandpiper Townhomes,-115.298552,36.121293,3,3,6
15705,Jasmine Thai Gourmet,-115.2610916,36.1133426,14,4.5,6
15706,Pizza Hut,-115.2791061,36.1086096,16,2,6
15707,Valley Bible Fellowship,-115.2014871,36.1447545,10,4.5,6
15708,Supercuts,-115.280369,36.115506,5,2,6
15709,Great Clips,-115.294683,36.1149475,7,3.5,6
15710,Chow Mein Express,-115.2790272,36.1174457,16,3,6
15711,Flamingo-Durango Self Storage,-115.277338,36.113854,11,5,6
15712,Merle Norman,-115.2623677,36.1165471,6,4,6
15713,All About Cats Veterinary Hospital,-115.2786716,36.1101019,32,4.5,6
15714,Snackers II,-115.2977737,36.1075449,3,3,6
15715,Enterprise Rent-A-Car,-115.297377,36.101154,17,2.5,6
15716,Glen Lerner Injury Attorneys,-115.2796541,36.1022705,8,3,6
15717,7-Eleven,-115.2971055,36.1215778,4,3,6
15718,Resort at the Lakes Apartment Homes,-115.312051,36.11992,6,3,6
15719,Sedona Lounge,-115.3010613,36.1156714,196,3.5,6
15720,Little Dumpling,-115.294595908752,36.115944392641,30,3,6
15721,Famous Nails,-115.280714,36.115311,8,3.5,6
15722,Nail Attraction,-115.2790097,36.1175919,6,4,6
15723,Jack in the Box,-115.2795616,36.1139187,6,3,6
15724,Budget Truck Rental,-115.298442,36.1284319,3,2.5,6
15725,Kilroys Restaurant & Bar,-115.3060029,36.1111057,15,3,6
15726,Carls Jr Restaurants,-115.244154,36.100078,5,2,6
15727,Dees Donuts,-115.261617,36.1133059,16,4.5,6
15728,Purrfect Auto Service,-115.2974864,36.1114488,38,3,6
15729,Hallmark Creations,-115.2622534,36.1148976,4,3.5,6
15730,Sun Auto Service,-115.3004832,36.1001803,34,3.5,6
15731,Big O Tires,-115.2974149,36.124111,23,3,6
15732,Paradise Nails & Spa,-115.2939618,36.1149283,7,1.5,6
15733,Papa Johns Pizza,-115.2965319,36.102015,25,2,6
15734,Silver State Schools Credit Union,-115.280228,36.115846,7,2,6
15735,PTs,-115.279156,36.1193274,21,2.5,6
15736,Wendys,-115.279647,36.11706,15,2,6
15737,Taco Bell,-115.279386337674,36.1244924540604,7,3,6
15738,Walgreens,-115.26165,36.114139,5,3,6
15739,Tip Top Nails,-115.2623677,36.1165471,16,3.5,6
15740,Hikari,-115.261435,36.112983,314,3.5,6
15741,Sweet Nails,-115.2803993,36.1139221,9,3.5,6
15742,Wee Care Pediatrics,-115.280252,36.102238,17,3,6
15743,Jackson Physical Therapy & Sports Medicine,-115.2797108,36.1027222,8,4.5,6
15744,Serenity Spinal Care,-115.293892,36.1149281,4,5,6
15745,Fabulous Freddys,-115.278439,36.110608,39,2.5,6
15746,Ensign Family Medicine,-115.2978746,36.0842925,15,3,6
15747,Officemax,-115.2654485,36.2711036,5,3,6
15748,Hallmark Gold Crown Stores of Las Vegas,-115.268139,36.2707613,3,4.5,6
15749,Baja Fresh Mexican Grill,-115.2676367,36.2709598,4,2.5,6
15750,Petco,-115.264435,36.2715739,16,3.5,6
15751,Sally Beauty Supply,-115.2685557,36.2708549,5,4,6
15752,Purrfect Auto Service,-115.2665773,36.2629799,21,2.5,6
15753,Terrible Herbst-257,-115.2793921,36.2772395,8,2.5,6
15754,Lane Bryant,-115.2690946,36.2702312,4,5,6
15755,Elegant Nail,-115.2676311,36.2715522,17,3.5,6
15756,Supercuts,-115.267706,36.271467,5,3.5,6
15757,Dress Barn,-115.2698233,36.2702121,3,4.5,6
15758,International House of Pancakes,-115.262992989036,36.2713720671095,32,3,6
15759,Sams Club,-115.2711397,36.273376,31,3.5,6
15760,Payless Shoes,-115.2685557,36.2708549,5,4,6
15761,Painted Desert Golf Club,-115.2577668,36.2620095,21,3.5,6
15762,Mark Richs New York Pizza & Pasta,-115.2676367,36.2709598,78,3.5,6
15763,Claires,-115.2702364,36.2702369,3,3.5,6
15764,McDonalds,-115.2793921,36.2772395,7,2.5,6
15765,Kohls Department Stores,-115.2845286,36.283026,22,3.5,6
15766,Dairy Queen,-115.2684761,36.2706578,3,2,6
15767,Ross Dress for Less,-115.2644632,36.2715394,11,3,6
15768,Starbucks,-115.2704191,36.2753959,42,4,6
15769,Bogeys Bar & Grill,-115.2655165,36.2631315,7,2,6
15770,Michaels,-115.2644756,36.2715495,13,3.5,6
15771,Port of Subs,-115.2646358,36.2716275,4,2.5,6
15772,Walmart,-115.270352,36.271468,48,2.5,6
15773,Bath and Body Works,-115.2690946,36.2702312,7,3.5,6
15774,The Home Depot,-115.265743,36.269812,17,3,6
15775,Wells Fargo Bank,-115.2699803,36.2751141,3,1.5,6
15776,Party City,-115.265277698636,36.2711671739817,12,2.5,6
15777,Centennial Hills Salon & Day Spa,-115.2702364,36.2702369,35,4,6
15778,Bunker Dance Center,-115.2660202,36.2631023,3,3.5,6
15779,Courtesy GMC Pontiac Buick,-115.271394,36.274405,3,1,6
15780,NV Energy,-115.228407,36.144997,28,1.5,6
15781,Base Exchange,-115.04346,36.23982,21,3.5,6
15782,Nellis AFB Salon,-115.04346,36.23982,3,5,6
15783,Armed Forces Bank-Nellis AFB,-115.04346,36.23982,3,2.5,6
15784,Sunfare,-112.084629,33.683345,15,5,4
15785,Sleep Number,-112.2264227,33.6415373,3,2.5,4
15786,Kennywood,-79.865458,40.390315,91,4.5,7
15787,Sharp Edge Beer Emporium,-79.930726,40.4599557,122,3.5,7
15788,The Andy Warhol Museum,-80.0024908,40.4483754,202,4,7
15789,The Enrico Biscotti Co,-79.983392,40.4514468,87,4,7
15790,DeLucas Restaurant,-79.9837292,40.4515311,261,4,7
15791,Bravo Franco Ristorante,-80.0017303,40.4430278,35,2.5,7
15792,Kaya,-79.984218,40.4516553,283,4,7
15793,Robert Wholey and Co Fish Market,-79.9858749,40.450111,117,4,7
15794,Union Grill,-79.9483319,40.44483,185,3.5,7
15795,Sushi Too,-79.9342097,40.4509495,54,3,7
15796,Thai Place Restaurant,-79.9327254,40.451441,88,3,7
15797,Fajita Grill,-79.928882,40.457666,17,3,7
15798,Max & Ermas Restaurants,-79.9325889,40.451773,6,3,7
15799,Tin Tin,-80.864143,35.0950429,116,3,3
15800,Thai House at University,-80.749548,35.303872,131,4,3
15801,Hubbard Avenue Diner,-89.5106,43.095374,119,3.5,8
15802,Glass Nickel Pizza,-89.3413282,43.0940347,107,4,8
15803,Best Buy,-89.2969675,43.1305407,10,2.5,8
15804,Ellas Deli,-89.3446337,43.1033789,133,3,8
15805,Original Pancake House,-89.3261385,43.0452285,15,3,8
15806,High Noon Saloon,-89.3764856,43.0797373,51,4.5,8
15807,Cha Cha Beauty & Barber,-89.3834198,43.0768211,12,4,8
15808,Papa Dels Pizza,-88.236332,40.110527,207,4,5
15809,La Bamba,-88.230183,40.111016,20,4,5
15810,Jimmy Johns,-88.230189,40.1101079,13,3,5
15811,Papa Johns Pizza,-88.237986,40.110512,13,2.5,5
15812,Gumbys Pizza,-88.2443879,40.0995198,44,4,5
15813,Aroma Cafe,-88.2435168,40.1170817,64,4,5
15814,The Y Eatery,-88.229288,40.106541,23,4,5
15815,Boltini Lounge,-88.243876,40.117733,70,4,5
15816,Amsterdam,-112.073936,33.456168,98,3.5,4
15817,Pizzeria Bianco,-112.065458,33.449233,1453,4,4
15818,Durants,-112.0734835,33.4772365,460,4,4
15819,Chase Field,-112.066662,33.444799,351,4,4
15820,Barrio Café,-112.0479163,33.4789315,662,4,4
15821,Lux,-112.0741143,33.5005719,956,4.5,4
15822,Richardsons Cuisine of New Mexico,-112.0480242,33.5237203,99,4,4
15823,Golden Phoenix Chinese Restaurant,-112.047889,33.52485,53,3,4
15824,Last Chance Bargain Shoes & Apparel,-112.0409994,33.5090018,314,3.5,4
15825,Tee Pee Mexican Food,-111.991453,33.4951403,239,3,4
15826,Garcias Mexican Restaurants,-111.9852597,33.5095252,4,4,4
15827,Via Delosantos,-112.0741658,33.5694088,156,4,4
15828,Los Dos Molinos,-112.073681,33.367178,243,3.5,4
15829,Los Dos Molinos,-111.857263,33.409735,254,4,4
15830,Big City BBQ,-111.8570426,33.3872347,5,4,4
15831,Tao Garden,-111.8590862,33.3358421,59,3.5,4
15832,Scottsdale Resort Club,-111.902833,33.536082,7,3,4
15833,Barcelona Restaurants,-111.9242144,33.6259241,58,3,4
15834,Ulta 3 Cosmetics,-111.8869335,33.5384148,15,2.5,4
15835,Sapporo,-111.9263137,33.6164728,337,3.5,4
15836,Tommy Bahama Restaurant & Bar - Scottsdale,-111.930337,33.624639,196,4,4
15837,Macayos Mexican Kitchen,-111.9254182,33.5871275,93,3,4
15838,Village Coffee Roastery,-111.8988152,33.5557353,134,4.5,4
15839,Extreme Internet,-111.896374,33.552894,4,4,4
15840,Ziltzer Vivian Gee MD,-111.880463,33.5785774,4,5,4
15841,The Coffee Plantation,-111.922305869312,33.5843698165318,67,3.5,4
15842,Bamboo Club,-111.894196271896,33.5831363850351,140,3,4
15843,CopperWynd Resort and Club,-111.7630419,33.6054201,15,4,4
15844,Pei Wei Asian Diner,-111.7909087,33.3300111,43,3.5,4
15845,Bistro Di Napoli,-112.184263,33.612363,3,2.5,4
15846,Mikes Rigatoni Bistro,-112.23077,33.636529,45,3.5,4
15847,Ethel M Chocolates,-115.072077,36.0738472,70,3.5,6
15848,Crazy Horse Too,-115.164399147034,36.1446721851826,23,3.5,6
15849,Stratosphere,-115.155556595598,36.147420166947,872,3,6
15850,Lotus of Siam,-115.142826221203,36.1435662636026,2063,4,6
15851,Osaka Japanese Bistro Summerlin,-115.257445,36.195768,124,3,6
15852,Body English,-115.153331,36.109519,271,3.5,6
15853,Red Square Restaurant & Vodka Lounge,-115.176156283356,36.0927885119438,434,4,6
15854,Zanzibar Cafe,-115.1725201,36.1100794,6,3,6
15855,Jasmine,-115.177001,36.11199,195,3.5,6
15856,Emerils New Orleans Fish House,-115.169191,36.105982,597,3.5,6
15857,Burger Bar,-115.176247,36.092875,1986,4,6
15858,Penn & Teller,-115.1869771,36.1153362,408,4,6
15859,Mesa Grill,-115.171051025391,36.1259513086876,2143,4,6
15860,Mallorca Restaurant,-79.973327,40.428215,131,3.5,7
15861,Fat Heads Saloon,-79.980141,40.42901,399,4,7
15862,Original Hot Dog Shop,-79.956513,40.442147,141,3.5,7
15863,Mad Mex,-79.954209,40.438019,165,3.5,7
15864,Star of India,-79.948855,40.4448599,20,3,7
15865,Spice Island Tea House,-79.956028,40.439901,197,4,7
15866,Lucca,-79.9485967,40.4452011,42,3.5,7
15867,Panther Hollow Inn,-79.948092,40.444686,32,3,7
15868,Pamelas,-79.9574578,40.4412108,91,3.5,7
15869,Mitchells Restaurant Bar & Banquet Center,-79.9964954,40.437105,18,3,7
15870,Primanti Brothers,-79.9855469,40.4506727,695,3.5,7
15871,Charlotte Golf Links,-80.805458,35.065635,5,3,3
15872,Ru Sans,-80.852998,35.198027,235,3.5,3
15873,Tutto Mondo Lounge,-80.857952,35.209084,8,4.5,3
15874,Fuel Pizza Cafe,-80.8133301,35.2206115,49,3.5,3
15875,Dim Sum Chinese Restaurant,-80.794631,35.217592,91,3.5,3
15876,Book Buyers,-80.81025,35.220654,46,4,3
15877,Boris & Natasha,-80.8121345,35.2193226,24,3.5,3
15878,Beadlush,-80.8110557,35.2204631,12,4.5,3
15879,Starbucks,-80.82453,35.202104,14,3,3
15880,Caribou Coffee,-80.847956,35.1732227,26,3.5,3
15881,Pandas Den,-80.7371183,35.2372325,18,4,3
15882,Lang Van Vietnamese,-80.7745361328125,35.2366638183594,154,4,3
15883,China King Super Buffet,-80.879828,35.165116,11,2,3
15884,Lao Laan-Xang Restaurant,-89.364985,43.083166,184,4,8
15885,Gennas Lounge,-89.384389,43.0727199,105,4,8
15886,Sophias Bakery & Cafe,-89.3767892,43.0837865,139,4.5,8
15887,Mickeys Tavern,-89.3587809,43.087935,125,4,8
15888,Kushi Bar Muramoto,-89.3813418,43.0747393,28,4,8
15889,Dotty Dumplings Dowry,-89.3956686,43.0728036,241,4,8
15890,City of Madison,-89.3724769,43.0833196,19,4.5,8
15891,Mondays,-89.394626,43.074589,16,3,8
15892,Brocach,-89.3834191,43.0734824,154,4,8
15893,Majestic Theatre,-89.380876,43.074426,35,3.5,8
15894,Pinkus McBride Market,-89.3838875,43.0791526,23,4,8
15895,Cafe Montmartre,-89.3833003,43.0768356,30,4,8
15896,Argus,-89.3811617,43.0751888,34,4,8
15897,Essen Haus,-89.376534,43.07624,130,3.5,8
15898,The Plaza Tavern,-89.390366159389,43.075305325598,53,4,8
15899,Capital Fitness,-89.381559,43.077375,25,3.5,8
15900,Orpheum Lobby Restaurant,-89.3887564,43.0749812,21,4,8
15901,Pauls Club,-89.3883383274078,43.0748794571196,61,3.5,8
15902,Harvest,-89.3838274,43.0760454,127,3.5,8
15903,Fair Oaks Diner,-89.334177,43.09859,10,3,8
15904,Weary Traveler,-89.3643164634705,43.0832527244811,315,4,8
15905,Qdoba,-89.394689,43.075137,21,3.5,8
15906,Lazy Janes,-89.361741,43.085461,166,4,8
15907,Catacombs Coffee House,-89.3987119,43.0747579,3,2.5,8
15908,The Kollege Klub,-89.397127,43.0756544,19,2,8
15909,Opus Lounge,-89.380911,43.074861,53,4,8
15910,Electric Earth Cafe,-89.3921447,43.0690926,31,3.5,8
15911,Woodmans Food Market,-89.318854,43.0969969,65,3.5,8
15912,U-Haul Moving & Storage at Downtown Campus,-89.393644,43.068915,12,2.5,8
15913,Kipps Down Home Cookin,-89.4140361,43.0669667,7,3.5,8
15914,Nicks Restaurant,-89.389178,43.074983,53,3.5,8
15915,City Bar,-89.3957209,43.0748766,29,3.5,8
15916,Best Western Plus Inn On The Park,-89.3800281,43.0762227,33,3.5,8
15917,Memorial Union,-89.399663,43.076118,166,4.5,8
15918,Silver Mine Subs,-89.3925638,43.0743272,14,3.5,8
15919,The Caribou Tavern,-89.3794893,43.0819901,41,4,8
15920,Firefly,-89.4341454,43.0730116,6,1.5,8
15921,Mickies Dairy Bar,-89.4129899,43.067435,175,4,8
15922,Laurel Tavern,-89.4273083,43.0578984,23,3.5,8
15923,Relish Deli & Market,-89.4181661,43.0641086,3,4.5,8
15924,Nine Springs Golf Course,-89.421023,43.02364,3,2,8
15925,Culvers,-89.414928,43.036003,26,4,8
15926,Brothers,-89.397698,43.0734333,16,2,8
15927,Henry Vilas Park Zoo,-89.410134137368,43.059932937955,74,4,8
15928,La Hacienda Restaurant,-89.4004924,43.0615846,60,3,8
15929,Jordans Big Ten Pub,-89.4082449,43.068041,51,4,8
15930,Edo Japanese Restaurant,-89.4008856,43.0615388,54,3,8
15931,Johnny Os Restaurant & Bar,-89.3967743,43.0733822,11,2,8
